Word	Joy	Anger	Sadness	Fear	Disgust
topple	1.59679997	1.34010005	1.335500002	1.318699956	1.3398
topside	1.595199943	1.300099969	1.269999981	1.286200047	1.300500035
torch	1.596300006	2.000200033	1.368999958	1.604599953	1.908100009
torment	1.163200021	2.955199957	2.757499933	2.990099907	2.340699911
tornado	1.292000055	2.249500036	2.487400055	3.864900112	1.664199948
torpedo	1.311300039	2.272799969	2.161200047	2.224999905	2.262799978
torque	1.891100049	1.643300056	1.56309998	1.852100015	1.522099972
torrent	1.744799972	1.769899964	1.749300003	2.170300007	1.633900046
torrid	1.379799962	1.799299955	2.475199938	1.857900023	1.488999963
torso	1.690700054	1.326500058	1.258200049	1.32159996	1.289800048
tortoise	1.986799955	1.258900046	1.254600048	1.268700004	1.257200003
torture	1.042600036	2.887700081	4.301300049	3.273699999	2.270800114
toss	1.652699947	1.392099977	1.297799945	1.388399959	1.370700002
tot	3.211400032	1.205899954	1.259500027	1.252599955	1.177800059
total	1.774399996	1.334800005	1.143700004	1.310700059	1.430799961
tote	2.058000088	1.396000028	1.327399969	1.426599979	1.325799942
totem	1.971099973	1.564599991	1.377200007	1.657899976	1.430799961
touch	3.218400002	1.337599993	1.316100001	1.422600031	1.253399968
touchdown	3.585999966	1.266299963	1.310400009	1.339699984	1.208699942
touchy	1.540400028	1.691100001	2.118499994	2.000099897	1.373100042
tough	1.51820004	1.502400041	1.06400001	1.261899948	2.012099981
toughen	1.870300055	1.39139998	1.299000025	1.394899964	1.315400004
toupee	1.441900015	1.442899942	1.433599949	1.308699965	1.849900007
tour	2.608599901	1.412500024	1.269999981	1.451699972	1.285300016
tourism	1.830199957	1.365300059	1.302700043	1.369099975	1.312000036
tourist	2.453700066	1.276600003	1.305999994	1.302099943	1.260800004
tournament	3.057499886	1.293300033	1.332700014	1.349900007	1.249300003
tourniquet	1.385200024	2.344500065	2.062099934	2.581199884	2.213799953
tout	1.9727	1.487100005	1.366000056	1.564900041	1.381199956
tow	1.85650003	1.3125	1.292500019	1.324300051	1.293900013
towel	2.488899946	1.201099992	1.213500023	1.238800049	1.187700033
tower	1.718700051	1.346899986	1.301699996	1.349099994	1.31309998
towering	1.516199946	1.649600029	1.469499946	1.573199987	1.788499951
town	2.176300049	1.308200002	1.300199986	1.317999959	1.284100056
townhouse	2.565299988	1.381000042	1.47360003	1.514899969	1.317999959
township	1.700700045	1.256899953	1.242699981	1.262300014	1.258399963
townspeople	1.969499946	1.220100045	1.204200029	1.238000035	1.215000033
toxic	1.151100039	2.57130003	2.775099993	2.674200058	3.021500111
toxicity	1.171499968	2.50970006	3.116699934	2.66140008	2.293499947
toxicology	1.355599999	1.697299957	1.231099963	1.289899945	2.90350008
toxin	1.176200032	2.762399912	2.891499996	2.794399977	2.398999929
toy	3.750299931	1.21510005	1.292299986	1.2852	1.173200011
toymaker	3.432399988	1.216899991	1.266499996	1.260599971	1.185700059
trace	1.536999941	1.277400017	1.209800005	1.227200031	1.386999965
traceable	1.567199945	1.376399994	1.353299975	1.338000059	1.450299978
tracer	1.655799985	1.374300003	1.332900047	1.370499969	1.340000033
trachea	1.637599945	1.631399989	1.66900003	1.774799943	1.523599982
track	2.510499954	1.308599949	1.337700009	1.362300038	1.274500012
tracker	1.64139998	1.793099999	1.603999972	1.928799987	1.644600034
tract	1.45630002	1.447700024	1.403300047	1.326799989	1.884699941
traction	1.75090003	1.359699965	1.260100007	1.358299971	1.307800055
tractor	1.627400041	1.326500058	1.274399996	1.317600012	1.304200053
trade	2.656399965	1.389299989	1.311300039	1.429200053	1.297299981
trademark	1.620700002	1.327299953	1.275300026	1.317600012	1.309900045
trader	1.824699998	1.275900006	1.250200033	1.278599977	1.267799973
tradition	2.797199965	1.401100039	1.315000057	1.455000043	1.295899987
traditional	2.822999954	1.272300005	1.309599996	1.293099999	1.251299977
traffic	1.18659997	2.922499895	1.878299952	1.831699967	3.128700018
traffic light	1.669399977	1.754899979	1.896499991	2.443000078	1.541100025
trafficking	1.190299988	2.407799959	2.529500008	2.377300024	2.940999985
tragedy	1.166900039	2.68479991	3.092999935	3.59800005	2.268899918
tragic	1.254099965	2.634399891	2.223200083	2.820800066	2.295000076
trail	3.015399933	1.279299974	1.319000006	1.322399974	1.245200038
trailer	1.499799967	1.383999944	1.415599942	1.300799966	1.520400047
train	3.166399956	1.258999944	1.300099969	1.301100016	1.226099968
train set	2.406699896	1.220700026	1.221199989	1.244300008	1.210100055
trainee	2.070300102	1.380699992	1.339300036	1.410099983	1.323099971
trainer	1.704100013	1.391800046	1.343899965	1.394500017	1.343000054
training	1.692999959	1.342399955	1.22329998	1.332399964	1.344099998
trait	1.805799961	1.283200026	1.254299998	1.28610003	1.272300005
traitor	1.221500039	2.301300049	1.727900028	1.641499996	3.377500057
traitorous	1.181699991	2.675400019	2.513400078	2.371000051	2.91170001
trajectory	1.648000002	1.357599974	1.353500009	1.356699944	1.345800042
tram	1.602699995	1.394000053	1.531299949	1.338500023	1.247300029
tramp	1.220800042	2.484200001	2.325299978	2.553600073	2.321899891
trample	1.323099971	2.435100079	2.001600027	2.081399918	2.272300005
trampoline	2.848700047	1.452399969	1.362499952	1.644500017	1.342300057
trance	1.725999951	1.584900022	1.990399957	2.211299896	1.317600012
tranquil	3.787899971	1.175400019	1.267799973	1.225999951	1.145799994
tranquility	4.107500076	1.218999982	1.311100006	1.250100017	1.193300009
tranquilizer	1.597000003	1.335299969	1.335000038	1.314800024	1.343199968
transaction	1.710299969	1.319100022	1.277799964	1.320199966	1.296599984
transatlantic	1.727399945	1.814800024	1.513200045	1.924700022	1.672700047
transceiver	1.679999948	1.449300051	1.37409997	1.446699977	1.375100017
transcend	2.459700108	1.505599976	1.327600002	1.598700047	1.360700011
transcendent	1.77699995	1.551300049	1.535899997	1.655400038	1.448199987
transcript	1.657500029	1.265200019	1.223199964	1.256399989	1.261100054
transcription	1.746600032	1.425600052	1.381199956	1.445299983	1.365300059
transfer	1.676800013	1.271600008	1.252200007	1.271199942	1.273000002
transference	1.55400002	1.468299985	1.51880002	1.414899945	1.517400026
transform	2.731100082	1.436400056	1.342900038	1.516600013	1.317000031
transformation	2.644999981	1.461599946	1.457999945	1.623000026	1.369300008
transformer	2.792000055	1.456599951	1.363700032	1.573600054	1.327499986
transfusion	1.784500003	1.641299963	1.719400048	1.890200019	1.522300005
transgression	1.385200024	2.506000042	1.909600019	2.186300039	2.130700111
transient	1.51849997	1.74059999	1.787999988	1.835500002	1.670799971
transistor	1.569100022	1.328799963	1.166800022	1.2852	1.562399983
transit	1.54279995	1.404600024	1.202299953	1.332299948	1.681800008
transition	2.06069994	1.342700005	1.370599985	1.400300026	1.309299946
transitional	1.619300008	1.76849997	1.62530005	1.903300047	1.631999969
translate	1.947600007	1.225000024	1.218199968	1.244799972	1.222300053
translation	2.359699965	1.409100056	1.320500016	1.460700035	1.317999959
translator	1.710999966	1.449499965	1.434399962	1.474699974	1.390699983
transmission	1.579699993	1.415300012	1.438500047	1.376700044	1.432100058
transmit	1.488499999	1.777099967	1.407500029	1.513700008	1.975900054
transmitter	1.613199949	1.328400016	1.306200027	1.318699956	1.32280004
transparent	1.779500008	1.282600045	1.270599961	1.291599989	1.280300021
transplant	1.699200034	1.994400024	1.693099976	2.701900005	1.639600039
transponder	1.671000004	1.369400024	1.364400029	1.373399973	1.351600051
transport	2.602200031	1.283200026	1.289399981	1.289800048	1.256999969
transportation	2.489599943	1.180799961	1.200899959	1.233999968	1.165099978
transporter	1.632400036	1.430600047	1.346199989	1.422099948	1.41779995
transsexual	1.337299943	2.091399908	1.758700013	1.708400011	2.538000107
transvestite	1.404099941	2.360899925	2.017699957	2.501699924	2.208600044
trap	1.229400039	2.299999952	2.261300087	2.13499999	2.297499895
trapdoor	1.402400017	2.351000071	1.999300003	2.446799994	2.202899933
trapeze	2.131000042	1.534700036	1.608500004	1.734099984	1.423599958
trapper	1.559900045	1.495000005	1.632500052	1.423200011	1.388599992
trash	1.198699951	2.134299994	2.02699995	1.76880002	3.07130003
trashy	1.167199969	2.86529994	2.46449995	2.487499952	2.796700001
trauma	1.30250001	2.342000008	2.650500059	2.589299917	1.966199994
traumatic	1.163200021	2.686800003	3.031899929	2.844500065	2.555999994
travel	4.01609993	1.253399968	1.298699975	1.347800016	1.184100032
traveler	3.050400019	1.3477	1.376799941	1.41960001	1.287299991
traverse	1.652799964	1.352599978	1.33920002	1.351099968	1.338799953
travesty	1.190600038	2.66230011	2.763499975	2.636199951	2.308099985
tray	1.640900016	1.295899987	1.242799997	1.286399961	1.283100009
treacherous	1.202200055	2.74119997	2.759799957	3.035300016	2.267699957
treachery	1.18809998	2.760299921	2.347199917	2.295399904	2.760099888
tread	1.591799974	1.373999953	1.331099987	1.35679996	1.394500017
treadmill	1.73210001	1.414199948	1.33220005	1.414600015	1.341500044
treason	1.162400007	2.92930007	2.650599957	2.921600103	2.314199924
treasure	4.005199909	1.309000015	1.343600035	1.409500003	1.221199989
treasured	3.455699921	1.355800033	1.286299944	1.451799989	1.235700011
treasurer	3.051500082	1.312700033	1.278599977	1.340399981	1.238700032
treasury	2.564800024	1.376099944	1.316100001	1.403599977	1.298799992
treat	3.303200006	1.358899951	1.298499942	1.448199987	1.247400045
treatable	2.996000051	1.251199961	1.286299944	1.270300031	1.229599953
treatment	1.757400036	1.623200059	1.651000023	1.816300035	1.519099951
treaty	1.831900001	1.304499984	1.271800041	1.309599996	1.284399986
tree	4.197700024	1.168200016	1.29279995	1.222200036	1.139400005
tremble	1.165400028	2.788199902	2.555299997	2.803299904	2.291300058
tremendous	3.657599926	1.197600007	1.28550005	1.251099944	1.16779995
tremor	1.588500023	1.787099957	1.903900027	2.35800004	1.60010004
trench	1.526000023	1.439399958	1.498299956	1.371700048	1.549800038
trend	1.909399986	1.523100019	1.484599948	1.628399968	1.419800043
trendy	1.638299942	1.407600045	1.278800011	1.391800046	1.434399962
trespass	1.261100054	2.461800098	1.809999943	1.801900029	2.937000036
triad	1.521999955	1.73360002	1.428200006	1.58099997	1.86469996
triage	1.353299975	2.24819994	1.741799951	1.754699945	2.44569993
trial	1.203400016	2.586600065	2.377500057	2.688600063	2.319299936
triangle	1.707299948	1.30490005	1.293400049	1.314599991	1.298799992
triangulate	1.613899946	1.363600016	1.265599966	1.346500039	1.406399965
triathlon	1.609400034	1.267699957	1.167500019	1.240499973	1.369099975
tribal	1.850399971	1.606600046	1.637799978	1.801100016	1.495499969
tribe	2.324800014	1.382699966	1.343000054	1.425600052	1.315999985
tribunal	1.592000008	1.512899995	1.498299956	1.504899979	1.494799972
tribune	1.596600056	1.337499976	1.254299998	1.315000057	1.399500012
tribute	3.180900097	1.274799943	1.303200006	1.320799947	1.23179996
trick	1.66050005	1.733299971	1.746000051	2.628200054	1.409700036
trickery	1.286999941	2.468199968	2.048300028	2.200200081	2.475399971
trickster	1.307100058	2.576499939	2.155900002	2.823499918	2.250799894
tricky	1.654800057	1.890200019	1.554999948	1.9727	1.772899985
tricycle	2.642999887	1.248399973	1.250200033	1.264199972	1.224900007
trident	1.961599946	1.495100021	1.505699992	1.588999987	1.408400059
trifle	1.665099978	1.590199947	1.665099978	1.725999951	1.484799981
trifling	1.42809999	1.660699964	1.849099994	1.536399961	1.827299953
trig	1.618700027	1.405799985	1.455600023	1.386299968	1.33889997
trigger	1.679700017	2.365999937	1.904800057	2.598599911	1.901900053
trillion	2.344199896	1.50030005	1.488000035	1.665099978	1.40139997
trilogy	1.741600037	1.315099955	1.297999978	1.325500011	1.302299976
trim	1.535300016	1.258399963	1.091599941	1.200299978	1.596600056
trimester	1.763499975	1.779600024	1.55400002	1.937000036	1.603299975
trinket	3.000999928	1.333600044	1.324000001	1.371600032	1.265599966
trio	2.452899933	1.267699957	1.302000046	1.305899978	1.24909997
trip	3.484999895	1.312899947	1.331699967	1.393100023	1.240200043
tripe	1.488299966	1.516600013	1.566699982	1.427299976	1.77699995
triple	2.209100008	1.618199944	1.645099998	2.062000036	1.458799958
triplicate	1.569800019	1.496600032	1.33099997	1.453799963	1.614799976
tripod	1.826099992	1.472100019	1.402500033	1.538300037	1.387099981
trite	1.506500006	1.761100054	1.491400003	1.618700027	1.889999986
triumph	3.514300108	1.414199948	1.290300012	1.545300007	1.255300045
triumphant	3.813299894	1.249199986	1.304299951	1.329399943	1.190299988
trivia	2.112999916	1.305799961	1.255900025	1.305600047	1.266199946
trivial	1.470900059	1.643300056	1.597900033	1.573300004	1.889299989
troll	1.599099994	1.769099951	1.854400039	2.227799892	1.635800004
trolley	2.016900063	1.236400008	1.23300004	1.252599955	1.233700037
trombone	1.602900028	1.277199984	1.20510006	1.256700039	1.337000012
troop	2.157700062	1.465000033	1.514799953	1.58829999	1.379799962
trooper	2.028700113	1.575500011	1.531100035	1.765300035	1.467700005
trophy	3.102999926	1.319700003	1.273000002	1.35529995	1.236500025
tropic	3.500400066	1.224099994	1.282600045	1.285099983	1.185899973
tropical	3.589900017	1.233100057	1.297199965	1.299399972	1.189200044
tropics	3.515300035	1.255499959	1.291499972	1.327399969	1.201200008
trot	2.142499924	1.578999996	1.430999994	1.764500022	1.433899999
trouble	1.143100023	2.726399899	2.613800049	2.779000044	2.743200064
troubled	1.198199987	2.312900066	2.243599892	2.160099983	2.590500116
troublemaker	1.256700039	2.702899933	1.739300013	1.799900055	2.77060008
troublesome	1.243800044	2.496099949	1.723099947	1.69659996	3.152400017
trough	1.498000026	1.626899958	1.599400043	1.574599981	1.779999971
troupe	1.692600012	1.314900041	1.273000002	1.314299941	1.29460001
trousers	1.61740005	1.259199977	1.231099963	1.247799993	1.262699962
trout	2.165499926	1.316300035	1.291700006	1.321200013	1.283800006
truce	3.023200035	1.186699986	1.228399992	1.238999963	1.161000013
truck	1.669499993	1.338799953	1.298599958	1.336699963	1.313899994
trucker	1.5704	1.39989996	1.407400012	1.361299992	1.423400044
truckload	1.866899967	1.566100001	1.399500012	1.657500029	1.441200018
TRUE	3.73390007	1.233299971	1.273000002	1.305699944	1.184999943
truffle	3.492399931	1.210999966	1.288100004	1.262899995	1.179200053
trump	1.473999977	1.314499974	1.139999986	1.200600028	1.811499953
trumpet	2.802999973	1.340499997	1.313599944	1.358399987	1.276100039
trunk	1.618499994	1.311800003	1.284999967	1.30250001	1.307999969
trust	3.640100002	1.234699965	1.271700025	1.276200056	1.18840003
trustee	2.562999964	1.320000052	1.346199989	1.378299952	1.280400038
trustworthy	3.603100061	1.262500048	1.274700046	1.295300007	1.200000048
trusty	2.921999931	1.318699956	1.299700022	1.336699963	1.256999969
truth	3.66140008	1.21329999	1.270900011	1.253600001	1.182800055
truthful	3.92779994	1.196699977	1.281900048	1.242499948	1.166300058
try	2.166300058	1.334900022	1.284999967	1.335700035	1.28579998
tryout	2.194000006	1.376700044	1.332999945	1.409199953	1.315799952
tsunami	1.195299983	2.573699951	3.060400009	3.440299988	2.140899897
tub	2.987499952	1.273399949	1.317999959	1.319700003	1.24000001
tuba	2.261600018	1.329900026	1.334200025	1.354799986	1.297899961
tubby	1.411900043	1.79610002	1.700399995	1.664199948	2.135999918
tube	2.119100094	1.260900021	1.279999971	1.29519999	1.250399947
tuberculosis	1.228899956	2.336800098	1.869699955	1.784999967	3.200299978
tubing	1.678500056	1.333500028	1.319300056	1.337100029	1.32190001
tuck	1.598099947	1.32889998	1.309399962	1.314599991	1.325899959
tug	1.554100037	1.494500041	1.388599992	1.444000006	1.616999984
tugboat	2.034199953	1.245399952	1.251099944	1.267199993	1.242300034
tuition	1.280699968	2.256000042	1.987800002	1.924200058	2.630899906
tulip	3.854799986	1.17900002	1.278699994	1.237699986	1.147199988
tumble	2.195899963	1.508200049	1.604400039	1.716500044	1.404500008
tumbleweed	2.358099937	1.254099965	1.280799985	1.283100009	1.242799997
tummy	2.925600052	1.278399944	1.321699977	1.326300025	1.244699955
tumor	1.094799995	2.932300091	3.578900099	3.106300116	2.373399973
tuna	1.759600043	1.386800051	1.309999943	1.387300014	1.323799968
tune	3.622200012	1.191599965	1.265900016	1.247900009	1.160300016
tunic	2.488800049	1.296800017	1.299900055	1.302999973	1.269799948
tunnel	1.574399948	1.662400007	1.703799963	1.769299984	1.556900024
turban	1.481400013	1.641100049	1.396900058	1.479599953	1.956099987
turbine	1.64470005	2.278899908	1.618600011	2.107899904	1.822100043
turbo	2.470400095	1.692600012	1.437600017	1.912700057	1.488499999
turbulence	1.230100036	2.408799887	2.738100052	3.55369997	1.902799964
turbulent	1.514899969	2.248699903	1.943699956	2.810899973	1.978099942
turd	1.167400002	2.381000042	2.794699907	2.596299887	2.891000032
turf	1.563500047	1.369199991	1.230100036	1.327100039	1.564499974
